Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,stream,xref,trailer,startxref,filesize_kb
2,0,0,2,1,0,1,1,0,0,0,0,0,0,11,0,1,1,1,9.778980627214953
4,0,0,1,3,0,0,1,0,0,0,0,1,0,103,1,1,1,1,6.586727914112636
5,0,0,1,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,44.49080649444427
5,0,0,1,0,0,0,0,0,0,0,0,0,0,67,64,1,0,1,11.619633432330744
2,0,0,2,2,0,0,1,0,0,0,0,1,0,28,2,1,1,1,35.08132154012728
1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,5,2,1,1,49.60059644928151
6,0,0,1,3,0,1,1,0,0,0,0,0,0,11,3,1,1,1,90.1358856232276
1,0,0,0,1,0,4,0,0,0,0,0,0,0,35,2,0,0,1,2324.5296150196846
1,0,0,1,2,0,1,0,0,0,0,0,0,0,3,2,1,1,1,27.096654837007264
0,0,0,1,2,0,1,1,0,0,0,0,0,0,9,1,1,1,1,12.850399581816916
25,1,0,4,5,0,0,1,0,1,0,9,1,0,57,35,1,1,2,344.16702451591766
4,0,0,1,2,0,1,1,0,0,0,0,0,0,2,8,1,1,1,74.54869405733076
1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,1,1,1,30.427966046680435
5,0,1,0,0,0,0,0,0,0,0,0,0,0,17,47,0,15,2,221.6828651307351
7,0,0,2,1,0,1,1,0,0,0,0,0,0,27,4,1,1,1,30.77450387079637
5,0,0,19,1,0,1,0,0,0,0,0,0,0,17,10,1,1,1,7.384849301371311
5,0,0,19,0,0,4,0,0,0,1,0,0,0,195,37,3,6,10,48.88095965400768
18,0,0,13,5,0,0,1,0,0,0,9,0,0,57,52,6,1,5,2085.1880873822115
1,0,1,1,1,3,0,0,0,0,0,0,0,0,69,12,0,2,6,74.70261556050433
7,0,2,0,1,0,0,0,0,0,0,0,0,0,270,48,5,5,3,288.7522266518565
3,0,0,13,4,0,0,1,0,0,0,0,0,0,20,5,0,1,1,51.41704142830184
0,1,0,1,4,0,0,1,0,0,0,0,1,0,54,9,1,1,7,86.62052107823091
4,0,0,3,6,0,1,1,0,0,0,0,0,0,48,2,1,1,1,16.443809650225422
3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,1,0,1,40.5315852450385
4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,59.69024059389365
2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,29,2,2,2,2186.0243140818015
6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,2,0,56.63099228031864
7,0,0,0,2,0,1,0,0,0,0,0,0,0,51,11,1,1,1,61.109441404986654
6,0,0,0,5,0,0,0,0,0,0,0,0,0,72,29,1,1,2,30.988934572200204
3,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,2,1,2,57.816407920129535
3,0,2,0,0,1,0,0,0,0,0,0,0,0,616,7,2,18,7,307.5816914853886
3,0,0,0,0,0,0,0,0,0,0,0,0,0,339,16,0,3,6,67.12587981457791
7,0,52,0,3,0,0,0,0,0,0,0,0,0,581,42,3,30,3,2885.535391380142
14,0,7,0,0,10,0,1,0,0,0,0,1,0,689,237,3,2,3,312.7611948198596
1,0,0,2,2,0,1,0,0,0,0,0,0,0,7,5,0,1,1,55.262336240083144
2,0,0,0,4,0,0,1,0,0,0,0,0,0,5,8,0,1,1,13.504495224315935
1,0,0,2,4,0,0,1,0,0,0,0,0,0,11,8,1,0,1,36.73364075062997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,0,3,1,11.985607356311771
6,1,0,4,5,0,0,1,0,1,0,9,1,0,109,33,1,1,2,549.0896888352806
17,0,1,0,1,0,4,1,0,0,0,0,1,0,95,30,30,15,33,1105.3387098089286
2,0,0,3,3,0,1,0,0,0,0,0,0,0,9,4,1,1,1,1.9756237118409317
4,0,0,1,2,0,1,0,0,0,0,0,0,0,11,9,1,1,1,54.408054845872655
7,0,0,1,4,0,1,1,0,0,0,0,0,0,11,6,1,1,1,64.60266426955465
1,0,2,0,1,0,0,0,0,0,0,0,0,0,30,4,0,0,0,834.4309864857287
36,0,0,0,3,1,1,0,0,0,0,8,0,0,54,70,2,4,2,638.7374585383272
8,0,0,0,0,0,0,0,0,0,0,0,0,0,19,54,0,0,0,110.87706394982303
0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,6,1,1,1,43.84689594331249
3,0,0,3,2,0,0,0,0,0,0,0,0,0,21,10,1,1,1,24.34259202020799
26,1,0,4,5,0,0,1,0,1,0,9,1,0,101,26,1,1,2,698.2128092374932
5,0,0,1,3,0,0,1,0,0,0,0,0,0,19,2,1,1,1,1.7012090921020615
7,0,0,0,2,0,1,0,0,0,0,0,0,0,47,2,2,1,1,5.285139198039619
3,0,2,0,0,0,2,0,0,0,0,0,0,0,368,102,30,7,2,174.48075802808555
5,0,1,0,1,1,0,0,0,0,0,0,0,0,283,20,2,2,3,350.22527359694277
1,0,0,1,3,0,1,0,0,0,0,0,0,0,38,6,1,1,1,9.759592988352061
2,0,0,2,3,0,1,1,0,0,0,0,1,0,17,2,1,1,1,16.515785530616224
7,0,0,2,3,0,1,0,0,0,0,0,0,0,45,2,1,1,1,78.99384592035938
1,0,0,1,2,0,0,1,0,0,0,0,0,0,41,4,1,1,1,24.097371848270285
14,0,0,1,1,0,0,1,0,0,0,8,0,0,66,30,3,2,3,15.0012807394051
5,0,2,1,1,0,1,1,0,0,0,0,1,0,92,85,1,10,1,3.2757530651493347
0,0,1,0,0,0,0,0,0,0,0,0,0,0,169,92,30,2,5,22.315999158236536
4,0,52,0,6,0,0,0,0,0,0,0,0,0,414,17,2,3,12,340.63934382538457
4,0,1,1,0,1,0,0,0,0,1,0,0,0,403,207,3,3,31,271.20691805296724
0,0,1,0,0,0,0,0,0,0,0,0,0,0,580,103,0,30,4,427.48758345034065
2,0,0,0,0,0,0,1,0,0,0,0,1,0,40,1,1,1,1,75.63762408668407
7,0,0,2,3,0,1,1,0,0,0,0,0,0,8,9,1,1,1,69.89466738399217
2,0,0,0,0,0,1,0,0,0,0,0,0,0,12,9,1,1,1,16.268223938556172
3,0,0,1,1,0,0,1,0,0,0,0,0,0,13,5,33,1,1,39.48673540857537
7,0,0,1,1,0,1,0,0,0,0,0,0,0,51,6,1,1,1,65.2261867609849
3,0,6,13,13,0,0,0,0,1,0,7,1,0,56,11,1,15,2,116.613470322603
25,0,0,4,1,10,0,1,0,0,0,0,1,0,47,61,18,0,2,575.0581007183234
2,0,0,1,1,4,0,3,0,0,0,0,0,0,39,1,9,0,1,14.612192377652267
18,0,1,1,19,0,0,1,1,0,0,0,1,0,551,23,4,22,2,691.5054969262321
25,1,0,4,5,0,0,1,0,1,0,9,1,0,117,38,1,1,2,1075.915308945597
25,0,0,0,0,0,0,0,0,0,0,3,0,0,75,3,10,2,1,12.98068007031362
3,0,0,1,3,0,1,0,0,0,0,0,0,0,26,4,1,1,1,20.862194133571425
2,0,0,2,2,0,1,1,0,0,0,0,0,0,43,6,1,1,1,68.22371243750533
6,0,0,0,0,1,0,0,0,0,0,0,0,0,30,214,0,0,0,386.38045029689147
2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,0,0,0,23.419850277039675
42,0,2,0,0,3,0,5,0,0,0,0,0,0,286,0,31,7,6,107.39740088595799
2,0,0,2,3,0,1,1,0,0,0,0,0,0,43,9,1,1,1,67.78504014426005
7,0,1,0,4,0,0,0,0,0,0,0,0,0,26,6,0,2,2,34.244417746123936
5,0,0,1,4,0,1,1,0,0,0,0,0,0,37,1,1,1,1,30.756282243735388
1,0,1,0,0,0,0,0,0,0,0,1,0,0,69,4,1,0,2,351.3139701176527
3,0,0,2,3,0,0,0,0,0,0,0,0,0,13,10,1,1,1,54.79388221663142
1,0,0,0,3,0,0,1,0,0,0,1,1,0,11,2,1,1,1,11.517782790758528
7,0,0,1,3,0,1,0,0,0,0,0,0,0,34,10,1,1,1,86.32163923043842
32,0,1,0,0,0,0,0,0,0,0,3,0,0,5,41,0,2,2,727.7055713299715
7,0,0,2,2,0,1,0,0,0,0,0,0,0,13,1,1,1,1,75.50942821037118
5,0,0,0,0,0,1,0,0,0,0,0,0,0,41,8,1,1,1,7.591813452999485
6,0,0,0,0,0,1,0,0,0,0,0,0,0,40,7,1,0,1,27.551926134575243
7,0,2,1,1,1,1,0,0,0,1,0,0,0,11,85,0,0,3,136.54218228967568
5,0,0,0,2,0,0,0,0,0,0,0,0,0,14,5,1,1,1,5.114115305624555
4,0,0,1,1,0,1,1,0,0,0,0,0,0,64,4,1,1,1,21.576093654934528
6,0,0,1,1,0,1,0,0,0,0,0,0,0,24,12,1,1,1,35.236071524177234
14,0,0,0,0,0,0,0,0,0,0,1,1,0,12,11,0,2,2,103.39371173155337
1,0,0,1,1,0,1,1,0,0,0,0,0,0,35,0,1,1,1,30.284144893877762
5,0,0,1,1,0,0,1,0,0,0,0,0,0,48,10,1,1,1,31.430618494969746
9,0,1,1,1,0,1,0,0,0,0,0,0,0,397,11,30,15,20,416.0467073675901
4,0,0,1,1,0,1,1,0,0,0,0,0,0,20,6,1,1,1,49.73599701544236
4,0,10,0,0,1,0,0,0,0,0,0,0,0,344,93,3,0,3,3274.9482683031547
6,0,0,1,2,0,1,1,0,0,0,0,0,0,18,10,1,1,1,0.5518189694905118
15,1,0,0,13,3,0,0,0,0,0,7,1,0,36,22,2,30,2,1779.3227783662016
4,0,0,1,2,0,1,0,0,0,0,0,0,0,65,9,1,1,1,24.16362643707387
0,0,0,3,2,0,1,0,0,0,0,0,0,0,51,3,1,1,1,50.891417390071254
2,0,1,19,0,1,0,15,0,0,0,0,0,0,298,13,0,6,0,123.92836381476835
8,0,0,1,2,0,1,0,0,0,0,0,0,0,1,2,1,1,1,103.93042463026654
2,0,0,0,4,0,0,15,0,0,0,0,0,0,57,3,0,1,1,15.41442257401826
5,0,2,1,0,0,1,0,0,0,0,0,0,0,28,8,1,0,3,207.1237814226534
1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,33,0,0,22.130985344924422
3,0,0,1,0,0,0,0,0,0,0,0,0,0,47,6,2,0,1,48.76575024793627
9,0,0,1,4,0,1,1,0,0,0,0,0,0,45,9,1,1,1,24.44472104724533
4,0,2,4,1,0,0,0,0,0,0,0,0,0,191,47,0,18,6,262.47532175316053
1,0,0,2,1,0,0,0,0,0,0,0,0,0,4,5,3,1,1,27.647256871189054
3,0,0,2,4,0,1,1,0,0,0,0,0,0,37,7,1,1,1,76.80698582908435
7,0,1,1,1,1,0,0,0,0,0,0,0,0,266,2,0,2,0,221.65688679908453
4,0,0,2,2,0,1,1,0,0,0,0,0,0,44,4,1,1,1,7.0027206760159615
0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,5,2,1,1,11.492943692764896
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,69,0,0,0,3.250055945294097
2,1,0,4,5,0,0,1,0,1,0,9,1,0,98,13,1,1,2,788.1666433277817
17,0,5,13,0,0,0,0,0,0,0,0,0,0,523,27,1,22,7,360.23011906336626
0,1,0,4,5,0,0,1,0,1,0,9,1,0,96,30,1,1,2,388.0136836471131
6,0,0,1,3,0,1,0,0,0,0,0,0,0,47,3,1,1,1,32.3919617619019
5,0,1,0,13,1,0,0,0,0,1,0,0,0,408,61,2,18,3,205.32295780246616
2,0,0,2,4,0,1,0,0,0,0,0,0,0,19,1,1,1,1,45.190175941640945
1,0,1,0,1,0,0,1,0,0,0,0,1,0,64,23,0,0,6,270.7974429246117
3,0,0,0,0,0,0,0,0,0,0,0,1,0,98,7,0,2,2,91.75580187394662
4,0,0,0,2,0,0,0,0,0,0,0,0,0,83,7,2,2,1,48.93973458787383
3,0,0,0,0,0,0,0,0,0,0,0,0,0,219,60,0,0,12,183.08066556147276
1,0,7,0,2,0,0,0,0,0,0,0,0,0,61,4,2,0,2,15.088609859819535
4,0,1,5,0,0,0,0,0,0,0,0,0,0,342,48,0,12,12,328.1344463325085
4,0,0,2,0,0,0,0,0,0,0,0,0,0,73,2,1,1,1,71.84695554510198
4,0,1,0,6,10,0,0,0,0,0,0,0,0,316,48,0,3,3,665.4738845410898
5,0,10,0,0,0,1,0,0,0,0,0,0,0,44,58,2,3,0,63.85377776358732
0,0,0,3,2,0,0,0,0,0,0,0,0,0,35,6,1,1,1,57.73288100659181
20,1,0,4,5,0,0,1,0,1,0,1,1,0,90,40,1,1,2,936.0822205393686
9,0,1,0,0,1,0,0,0,0,0,0,0,0,467,238,4,2,3,3399.3003870301286
3,0,1,0,0,0,0,0,0,0,0,0,0,0,80,6,1,1,7,107.03008574631325
19,0,1,3,1,0,0,0,0,0,0,0,0,0,540,12,4,7,15,97.76057686190477
2,0,0,0,0,0,0,1,0,0,0,0,0,0,63,4,0,0,1,108.26374341133304
34,0,0,1,5,0,2,0,0,0,0,0,1,0,80,27,1,1,3,487.1543385706249
9,0,0,2,1,0,1,1,0,0,0,0,0,0,6,11,1,1,1,53.795231324716724
3,0,2,0,3,1,0,0,0,0,0,0,0,0,92,67,2,3,2,1702.9623878621676
39,0,6,19,6,0,0,0,0,0,0,8,0,0,102,23,0,22,2,2948.854489839672
4,1,0,4,5,0,0,1,0,1,0,9,1,0,124,28,1,1,2,961.0021151730158
66,0,1,0,0,10,0,0,0,0,0,0,0,0,38,25,0,15,12,307.04784796109453
3,0,0,1,2,0,1,1,0,0,0,0,0,0,11,2,1,1,1,68.90937530291278
4,0,0,0,1,0,0,1,0,0,0,0,0,0,2,8,0,1,1,21.661794320601597
2,0,0,0,3,0,1,0,0,0,0,0,0,0,63,2,1,1,1,38.45558230388302
3,0,0,0,3,0,0,0,0,0,0,0,0,0,48,3,1,1,1,27.97001458313053
26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,1,1,38.5189157726778
2,0,0,0,1,0,1,0,0,0,0,0,0,0,37,3,1,10,1,70.55656011422356
2,0,0,0,0,0,0,0,0,0,0,0,0,0,71,8,2,1,1,42.75345190266721
1,0,1,0,1,1,0,1,0,0,0,0,0,0,374,187,0,12,0,287.1882266359919
23,1,0,4,0,0,0,1,0,1,0,0,1,0,100,46,1,1,2,1008.6787896725845
3,0,0,0,1,0,0,0,0,0,0,0,0,0,48,4,1,1,1,10.99997476027728
1,0,1,1,2,0,0,0,0,0,0,0,0,0,12,0,22,1,1,47.44277667932249
2,1,0,4,5,0,0,1,0,1,0,9,1,0,97,46,1,1,2,990.4222390062798
1,0,0,1,0,0,2,0,0,0,0,0,0,0,56,1,1,1,1,43.535180047590046
3,0,0,2,2,0,0,0,0,0,0,0,0,0,29,1,1,0,1,25.442285806835205
1,0,0,13,1,0,1,5,0,0,0,0,0,0,64,28,2,2,4,12.884381628345874
1,0,2,0,6,0,0,0,0,0,0,0,0,0,637,164,0,0,2,29.021744193707377
2,0,0,0,1,0,0,0,0,0,0,0,0,0,13,5,4,1,0,10.113815949208394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,1,1,1,61.89669551000816
7,0,0,2,6,0,0,0,0,0,0,0,0,0,20,2,1,1,1,10.971154322935833
2,0,0,0,1,0,2,0,0,0,0,0,0,0,23,31,10,2,0,8.904173826315066
2,0,0,0,2,0,0,0,0,0,0,1,0,0,134,76,0,0,2,403.31955388514734
3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,1,82.93290913656638
3,0,0,1,13,0,1,0,0,0,0,0,0,0,86,2,1,0,0,37.493316618099655
5,0,0,1,2,0,1,0,0,0,0,0,0,0,74,6,1,1,1,57.79720491922684
3,1,0,4,5,0,0,1,0,1,0,9,1,0,108,4,1,1,2,906.8295383799903
3,0,0,1,2,0,1,0,0,0,0,0,0,0,7,11,1,1,1,13.770086549477949
4,0,0,1,0,0,1,0,0,0,1,0,0,0,111,68,0,0,1,103.56073874589426
8,0,0,4,1,0,0,1,0,1,0,9,1,0,112,0,1,1,2,579.211054523602
4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,2,2,328.51050394628805
4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,0,0,1,2.1435832417602754
5,0,0,0,0,1,0,0,0,0,0,0,0,0,5,11,0,0,1,98.91025299998454
7,0,0,1,2,0,1,0,0,0,0,0,0,0,59,8,1,1,1,44.06220863858408
4,0,0,0,0,0,1,0,0,0,0,0,0,0,71,1,0,0,1,90.26010832319136
2,0,0,2,2,0,1,0,0,0,0,0,0,0,47,1,1,1,1,8.142767793134468
4,1,0,4,5,0,0,1,0,1,0,9,1,0,109,34,1,1,2,913.3777768426246
0,0,35,1,1,0,1,0,0,0,0,0,0,0,49,1,1,0,3,59.790917577655165
2,0,0,2,2,0,1,0,0,0,0,0,0,0,1,4,1,1,1,35.73254017909035
5,0,4,0,0,0,0,0,0,0,0,0,0,0,29,2,4,3,3,365.938030990011
3,0,0,0,0,0,0,0,0,0,0,0,1,0,21,8,1,2,2,24.04555540012791
6,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,12.052676820993945
21,1,0,4,5,0,0,1,0,1,0,9,1,0,21,12,1,1,2,705.2713253496072
6,0,0,1,0,0,0,0,0,0,0,0,0,0,52,13,1,0,1,4.0897242748515445
2,0,1,0,0,1,1,0,0,0,0,0,0,0,81,6,9,1,1,37.493146102127156
1,0,0,1,1,0,1,1,0,0,0,0,0,0,76,1,1,1,1,51.36661949243455
1,0,0,2,3,0,1,0,0,0,0,0,0,0,67,8,1,1,1,24.81136945259753
1,0,0,3,3,0,1,0,0,0,0,0,0,0,46,4,1,1,1,45.00171588403822
2,0,1,19,0,1,0,0,0,0,0,0,0,0,28,14,0,3,3,278.97112962776714
5,0,0,5,0,10,0,5,0,0,0,0,0,0,202,32,3,2,10,173.82252141832052
1,0,0,2,3,0,1,0,0,0,0,1,0,0,66,2,1,1,1,12.974938761239653
4,0,0,0,6,0,0,0,0,0,0,0,0,0,53,43,9,15,1,667.6839485574064
28,1,0,4,5,0,0,1,0,1,0,9,1,0,102,32,1,22,2,959.139944024148
2,0,0,1,0,0,1,0,0,0,0,0,0,0,8,5,1,1,1,118.86232354020653
7,0,0,1,3,0,1,1,0,0,0,0,0,0,37,1,1,1,1,11.957882701773542
8,0,0,1,2,0,1,1,0,0,0,0,0,0,35,0,1,1,1,34.749110558720574
0,0,0,3,6,0,0,0,0,0,0,0,0,0,58,4,0,1,1,32.18123071290133
1,0,0,0,1,0,0,0,0,0,0,0,0,0,148,2,1,1,2,16.619630374626812
1,0,0,2,2,0,1,0,0,0,0,0,0,0,3,7,4,1,1,33.02663672353333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,1,1,1,84.85803896250674
0,0,0,19,4,0,0,0,0,0,0,0,0,0,42,17,0,1,0,61.47576413390141
7,0,0,0,0,0,0,0,0,0,0,0,0,0,499,19,2,0,2,3884.5090974804025
3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,1,2,2,71.02572522556059
4,0,0,2,3,0,0,0,0,0,0,0,0,0,20,4,1,1,1,35.51724510682593
0,0,1,0,1,10,0,5,0,0,0,0,0,0,45,183,2,10,3,14.860464693631258
8,0,0,2,2,0,1,1,0,0,0,0,0,0,4,2,1,1,1,31.750658445339557
5,0,1,0,0,0,0,0,0,0,0,0,0,0,590,132,0,7,0,366.2063076243659
4,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,2,1,13.399711345216833
4,0,0,2,1,0,2,3,0,0,0,0,0,0,33,1,1,1,1,18.026030987024374
6,0,0,1,2,0,1,1,0,0,0,0,0,0,53,7,1,1,1,66.68901063704182
8,0,0,2,2,0,2,1,0,0,0,0,0,0,21,13,1,1,1,96.34051199046549
6,0,2,0,0,0,0,0,0,0,0,0,0,0,17,71,0,0,0,183.39433787554074
2,0,0,1,2,0,2,0,0,0,0,0,0,0,61,4,1,1,1,41.07853466382947
9,1,0,4,5,0,0,1,0,1,0,9,1,0,114,17,1,1,2,308.68414513027705
3,0,1,0,0,0,0,0,0,0,0,0,0,0,25,139,0,0,1,877.4858393573448
3,0,0,1,2,0,0,0,0,0,0,0,0,0,11,3,1,1,1,9.413227494208332
5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,1,0,1,10.271087392851651
4,0,0,2,4,0,0,0,0,0,0,0,0,0,62,4,1,1,1,24.92857922969242
7,0,0,3,6,0,0,0,0,0,0,0,0,0,10,5,1,1,1,83.29574259849403
1,0,0,0,3,0,1,1,0,0,0,0,0,0,54,4,1,1,1,77.9243013258593
5,0,0,1,2,0,1,1,0,0,0,0,0,0,63,9,1,1,1,15.011587949232595
1,0,0,2,0,0,0,0,0,0,0,0,0,0,22,36,0,0,1,23.009483635228893
4,0,0,1,0,0,0,1,0,0,0,0,0,0,96,5,1,1,1,99.11478509499496
8,0,0,1,1,0,1,0,0,0,0,0,0,0,11,10,1,1,1,99.96587747771981
22,0,0,0,0,0,2,0,0,0,0,0,0,0,101,200,5,1,0,685.8205071645575
1,0,0,1,1,0,1,1,0,0,0,0,0,0,16,1,1,1,1,22.1010579777515
3,0,0,2,2,0,0,0,0,0,0,0,0,0,41,6,1,1,1,16.120437835893018
1,0,0,5,2,0,0,1,0,0,0,0,0,0,176,21,4,3,6,549.1541948139354
1,0,0,3,6,0,0,0,0,0,0,0,1,0,55,1,1,1,1,7.019609530281887
5,0,0,0,3,0,1,1,0,0,0,0,0,0,58,2,1,1,2,115.91653653699193
4,0,1,1,4,0,0,0,0,0,0,0,0,0,629,267,2,3,10,75.0552462196275
2,0,0,2,1,0,1,1,0,0,0,0,0,0,89,4,1,1,1,55.789535347049664
6,0,0,2,1,0,1,0,0,0,0,0,0,0,72,5,1,1,1,16.557746971848143
32,0,35,0,4,4,0,0,0,0,0,3,0,0,366,3,4,1,10,2610.2317711079954
1,0,0,0,0,0,0,5,0,0,0,0,0,0,58,38,22,5,2,0.6179496258341288
5,0,0,0,2,0,1,0,0,0,0,0,0,0,73,5,1,1,1,72.77472569545925
125,0,1,4,0,0,0,0,0,1,0,1,0,0,74,19,4,15,15,644.762175617866
37,1,0,4,5,0,0,1,0,1,0,9,1,0,97,39,0,1,2,584.6075033590733
4,0,0,0,0,0,0,1,0,0,0,0,0,0,46,7,1,1,1,30.78378208928984
5,0,0,1,2,0,1,0,0,0,0,0,0,0,25,5,1,1,1,22.122250646093292
6,0,1,0,13,0,1,0,0,0,0,0,0,0,17,5,0,0,31,54.51344097287462
2,0,0,2,6,0,1,1,0,0,0,0,1,0,26,1,1,1,1,25.219055002840744
1,0,0,0,0,10,0,0,0,0,0,0,0,0,511,14,4,2,2,69.8320230558361
16,1,0,4,5,0,0,1,0,0,0,1,1,0,55,17,1,1,2,293.36597866046907
4,0,0,1,0,0,0,0,0,0,1,0,0,0,285,59,3,4,39,296.5476480362373
4,0,0,1,2,0,1,0,0,0,0,0,0,0,42,3,1,1,1,38.48443889423868
0,0,1,0,1,0,2,0,0,0,0,0,0,0,21,1,0,0,4,2668.9102361868154
1,0,0,1,0,0,0,3,0,0,0,0,1,0,66,4,1,1,2,45.04122428067582
3,0,0,1,2,0,0,0,0,0,0,0,0,0,46,1,0,0,0,10.954066055682027
0,0,0,0,3,0,0,1,0,0,0,0,0,0,61,1,1,1,1,26.880338092897617
2,0,0,13,0,0,0,1,0,0,0,1,1,0,77,65,1,1,2,26.825349412766904
2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,9,15,6,24.08957171301837
2,0,2,0,0,1,0,0,0,0,0,0,0,0,49,36,2,2,6,33.29671913467874
49,0,2,0,0,0,0,0,1,0,0,0,0,0,68,9,3,2,15,100.65081174265603
4,0,0,4,0,0,0,0,0,0,0,0,0,0,24,50,22,7,2,421.67039486142534
3,0,0,0,1,0,0,1,0,0,0,1,1,0,60,1,0,0,2,272.71259887789387
0,0,0,2,2,0,0,0,0,0,0,0,0,0,32,1,0,1,1,21.28247609778293
6,0,0,3,1,0,0,0,0,0,0,0,0,0,556,40,4,0,3,57.06516896529904
93,0,0,0,3,1,0,0,0,0,0,0,0,0,480,3,0,1,3,1486.4883024451508
3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,0,0,6,22.601726368507265
1,0,1,1,0,0,0,0,0,0,0,0,0,0,128,3,0,3,2,1744.0236159920873
5,0,0,1,4,0,0,1,0,0,0,0,0,0,34,7,1,1,1,72.19002279776767
1,0,1,0,4,1,1,0,0,0,0,0,0,0,336,63,3,0,4,224.2772006961714
1,0,0,0,0,4,0,0,0,0,0,0,0,0,85,42,3,2,0,334.74536322842414
3,0,0,2,2,0,1,0,0,0,0,0,0,0,22,2,1,1,1,17.848469439663784
6,0,0,3,2,0,1,0,0,0,0,0,0,0,47,12,1,1,1,89.16345117207436
45,0,7,0,19,1,0,0,0,0,0,0,0,0,77,142,6,31,3,1846.4245623220177
1,0,0,0,2,0,0,0,0,0,0,0,0,0,74,11,1,1,1,53.08156393182621
6,0,0,5,0,0,0,1,0,0,0,0,0,0,65,8,1,1,0,69.66936913732115
19,1,0,4,5,0,0,1,0,1,0,9,1,0,124,5,1,1,2,622.7721589563107
2,0,5,1,0,0,0,0,0,0,0,0,0,0,696,1,0,0,1,41.24825066245549
2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,2,1,2,111.81633123032589
5,0,0,1,6,0,1,0,0,0,0,0,0,0,34,2,1,1,1,13.642021798133879
1,0,1,0,0,1,0,0,0,0,0,0,0,0,11,30,0,2,0,327.450074715342
1,0,0,1,3,0,0,0,0,0,0,0,0,0,16,11,1,1,1,67.34844306668005
2,0,0,1,2,0,0,0,0,0,0,0,0,0,11,1,1,1,4,33.62718983367841
8,0,0,1,1,0,1,0,0,0,0,0,0,0,33,7,1,3,1,0.6960011082349595
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,202,0,12,2,676.337984581932
0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,5,1,1,1,51.99491694808462
38,1,0,4,5,0,0,1,0,1,0,9,1,0,96,10,1,1,2,794.4486657109917
5,0,0,1,3,0,1,0,0,0,0,0,0,0,45,7,1,1,1,50.236388834732715
2,0,1,0,0,1,0,0,0,0,1,0,0,0,45,56,0,0,3,89.71040836385406
7,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,1,1,1,54.13180808642929
2,0,0,0,0,0,0,0,0,0,0,0,1,0,500,20,2,30,2,272.27256980894356
4,0,0,3,3,0,0,1,0,0,0,0,1,0,61,0,6,1,6,77.0219411664136
2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,1,1,63.854258782267124
0,0,35,1,0,1,0,1,0,0,0,0,0,0,69,9,10,1,1,169.7926592066892
5,0,0,1,3,0,1,1,0,0,0,0,0,0,17,2,1,1,1,55.001334334180896
69,0,1,0,0,1,0,0,0,0,0,0,0,0,549,103,2,0,6,1995.5414071061218
4,0,0,1,2,0,0,1,0,0,0,0,0,0,92,0,1,1,1,3.4329678847917027
4,0,1,5,0,0,0,0,0,0,0,0,0,0,86,1,4,38,3,776.8291520492672
5,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,2,1,2,106.32136331662514
1,0,0,1,1,0,1,0,0,0,0,0,0,0,31,5,1,0,1,8.684933821676921
6,0,1,1,1,0,0,0,0,0,1,0,0,0,67,18,31,3,3,347.6277030502878
1,0,0,2,0,0,0,0,0,0,0,0,0,0,49,2,1,1,1,67.07238185219674
2,0,1,0,1,10,0,0,0,0,1,0,0,0,116,26,2,22,4,694.5779063613254
5,0,0,2,3,0,1,0,0,0,0,0,0,0,2,1,1,1,1,21.41684268411056
0,0,1,0,6,0,0,0,0,0,0,0,0,0,96,5,22,22,2,54.12753912021026
