Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,endobj,stream,endstream,xref,trailer,startxref,filepath,filename,filesize_kb,label
2,0,0,0,0,0,0,2,0,0,0,0,0,0,165,165,25,25,3,3,3,/home/remnux/Desktop/extraction/data/Benign/arandellcorporation.pdf,arandellcorporation.pdf,181.62890625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/abovpeer.pdf,abovpeer.pdf,26.416015625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/aircvrnt.pdf,aircvrnt.pdf,21.876953125,benign
1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,18,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-10-23.pdf,rr-10-23.pdf,11.6162109375,benign
9,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-07-47.pdf,rp-07-47.pdf,19.5009765625,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251,24,24,3,3,3,/home/remnux/Desktop/extraction/data/Benign/094302f.pdf,094302f.pdf,76.4638671875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/amdocinc.pdf,amdocinc.pdf,26.8359375,benign
3,0,0,0,0,0,0,0,3,0,0,0,0,0,31,31,14,14,1,1,1,/home/remnux/Desktop/extraction/data/Benign/asmp2.pdf,asmp2.pdf,54.30859375,benign
3,0,12,0,0,0,0,2,0,0,0,8,0,0,76,76,69,69,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8806_accessible.pdf,f8806_accessible.pdf,89.8486328125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/brghtusa.pdf,brghtusa.pdf,28.8203125,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,8,8,1,1,1,/home/remnux/Desktop/extraction/data/Benign/70fr41650.pdf,70fr41650.pdf,56.560546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/chacomvi.pdf,chacomvi.pdf,22.0556640625,benign
2,0,0,0,0,0,0,1,0,0,0,0,0,0,46,46,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/Greek_CNAstatement.pdf,Greek_CNAstatement.pdf,171.1884765625,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Benign/66fr50219.pdf,66fr50219.pdf,37.8291015625,benign
7,0,0,0,0,0,1,0,0,0,0,0,0,0,35,35,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-01-60.pdf,n-01-60.pdf,20.5859375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,28,28,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/chicagoland.pdf,chicagoland.pdf,77.7314453125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/broadinc.pdf,broadinc.pdf,28.9248046875,benign
2,0,0,34,34,14,0,2,0,0,0,1,0,0,412,412,23,23,2,2,2,/home/remnux/Desktop/extraction/data/Benign/f13980.pdf,f13980.pdf,342.37890625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/butlrcrc.pdf,butlrcrc.pdf,20.8896484375,benign
7,0,16,0,0,0,0,2,0,0,0,0,0,0,85,85,74,74,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f1098e.pdf,f1098e.pdf,79.7841796875,benign
5,0,0,0,0,0,1,0,0,0,0,0,0,0,217,217,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-02-67.pdf,rr-02-67.pdf,83.1416015625,benign
6,0,14,0,0,0,0,2,0,0,0,8,0,0,67,67,57,57,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f5498esa12_accessible.pdf,f5498esa12_accessible.pdf,110.408203125,benign
1,0,0,0,0,0,0,1,0,0,0,1,0,0,176,176,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/word_search.pdf,word_search.pdf,36.1396484375,benign
19,0,0,0,0,0,0,0,0,0,0,1,0,0,68,68,23,23,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-10-85.pdf,n-10-85.pdf,66.00390625,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/atltcbbd.pdf,atltcbbd.pdf,395.255859375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/artcom.pdf,artcom.pdf,92.96875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/chacomv.pdf,chacomv.pdf,22.107421875,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,29,29,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cgadvis.pdf,cgadvis.pdf,82.1259765625,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,22,22,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i5300q.pdf,i5300q.pdf,138.6572265625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/clscsrvn.pdf,clscsrvn.pdf,83.466796875,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,6,6,1,1,1,/home/remnux/Desktop/extraction/data/Benign/rp98-15.pdf,rp98-15.pdf,10.6455078125,benign
3,0,5,0,0,0,0,1,0,0,0,0,0,0,133,133,91,91,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cp12r_english.pdf,cp12r_english.pdf,73.48828125,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,135,135,27,27,2,2,2,/home/remnux/Desktop/extraction/data/Benign/buck_ed.pdf,buck_ed.pdf,239.5732421875,benign
9,0,0,0,0,0,1,0,0,0,0,0,0,0,43,43,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-00-59.pdf,rr-00-59.pdf,22.74609375,benign
13,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rev_proc_2007-23.pdf,rev_proc_2007-23.pdf,29.087890625,benign
5,0,28,0,0,0,0,2,0,0,0,0,0,0,185,185,176,176,0,0,5,/home/remnux/Desktop/extraction/data/Benign/f990sc.pdf,f990sc.pdf,134.9013671875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,8,8,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Alison_Lindstrom.pdf,Alison_Lindstrom.pdf,133.3505859375,benign
2,0,0,0,0,0,1,0,0,0,0,0,0,0,47,47,9,9,2,2,2,/home/remnux/Desktop/extraction/data/Benign/24khaw.pdf,24khaw.pdf,55.791015625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,147,147,30,30,2,2,2,/home/remnux/Desktop/extraction/data/Benign/chiquita_brands.pdf,chiquita_brands.pdf,253.673828125,benign
6,0,12,0,0,0,0,1,0,0,0,9,0,0,77,77,69,69,0,0,2,/home/remnux/Desktop/extraction/data/Benign/f1099a.pdf,f1099a.pdf,124.3876953125,benign
2,0,4,2,3,1,0,2,0,0,0,0,0,0,186,186,95,95,4,4,2,/home/remnux/Desktop/extraction/data/Benign/fw8exp_accessible.pdf,fw8exp_accessible.pdf,85.3623046875,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,377,377,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/fsrp-pia.pdf,fsrp-pia.pdf,96.9296875,benign
7,0,1,0,0,0,0,0,0,0,0,0,0,0,38,38,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-08-82.pdf,n-08-82.pdf,23.775390625,benign
5,0,0,2,3,2,0,3,0,0,0,1,0,0,258,258,115,115,3,3,3,/home/remnux/Desktop/extraction/data/Benign/f712.pdf,f712.pdf,100.9228515625,benign
12,0,0,0,0,0,0,0,0,0,0,1,0,0,63,63,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-11-24.pdf,rp-11-24.pdf,39.1337890625,benign
3,0,0,0,1,0,0,2,0,0,0,0,0,0,138,138,70,70,3,3,3,/home/remnux/Desktop/extraction/data/Benign/f8281.pdf,f8281.pdf,249.8125,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,22,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/compmi.pdf,compmi.pdf,83.2763671875,benign
6,0,0,0,0,0,1,0,0,0,0,0,0,0,200,200,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-02-22.pdf,rr-02-22.pdf,81.177734375,benign
2,0,10,0,0,0,0,2,0,0,0,8,0,0,53,53,47,47,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8846_accessible.pdf,f8846_accessible.pdf,65.21875,benign
33,0,3,0,0,0,0,0,0,0,0,0,0,0,87,87,39,39,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-06-47.pdf,n-06-47.pdf,69.3046875,benign
8,0,0,0,0,0,1,0,0,0,0,0,0,0,426,426,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-03-30.pdf,rr-03-30.pdf,113.125,benign
6,0,1,0,0,0,0,0,0,0,0,0,0,0,31,31,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-08-95.pdf,n-08-95.pdf,20.4140625,benign
18,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,20,20,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-07-13.pdf,rp-07-13.pdf,31.7529296875,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,33,33,30,30,0,0,2,/home/remnux/Desktop/extraction/data/Benign/cliq_media.pdf,cliq_media.pdf,193.1240234375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,23,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/amesocfo.pdf,amesocfo.pdf,71.6708984375,benign
10,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,20,20,2,2,2,/home/remnux/Desktop/extraction/data/Benign/08rpjohnson.pdf,08rpjohnson.pdf,324.2021484375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Benign/College_of_Imaging_Arts_Greg_Barnett.pdf,College_of_Imaging_Arts_Greg_Barnett.pdf,18.0126953125,benign
1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/20110105-M-Cantor.pdf,20110105-M-Cantor.pdf,19.0078125,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,33,33,30,30,0,0,2,/home/remnux/Desktop/extraction/data/Benign/brownrice.pdf,brownrice.pdf,197.6552734375,benign
2,0,0,0,0,0,1,0,0,0,0,0,0,0,34,34,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-01-40.pdf,n-01-40.pdf,10.6572265625,benign
2,0,5,0,0,0,0,0,0,0,0,0,0,0,44,44,40,40,0,0,2,/home/remnux/Desktop/extraction/data/Benign/92appm.pdf,92appm.pdf,68.806640625,benign
13,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-04-4.pdf,rr-04-4.pdf,81.318359375,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-02-76.pdf,n-02-76.pdf,62.0810546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/abnamro.pdf,abnamro.pdf,22.8583984375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,38,26,26,2,2,2,/home/remnux/Desktop/extraction/data/Benign/bacentral.pdf,bacentral.pdf,96.4677734375,benign
23,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,24,24,1,1,1,/home/remnux/Desktop/extraction/data/Benign/n-98-52.pdf,n-98-52.pdf,98.5869140625,benign
9,0,25,0,0,0,0,2,0,0,0,0,0,0,120,120,107,107,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f1099msc.pdf,f1099msc.pdf,111.9130859375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/canoninf.pdf,canoninf.pdf,25.14453125,benign
12,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,33,33,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i8802.pdf,i8802.pdf,196.232421875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/ambisoft.pdf,ambisoft.pdf,75.322265625,benign
8,0,18,0,0,0,0,2,0,0,0,0,0,0,64,64,52,52,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1099l11_accessible.pdf,f1099l11_accessible.pdf,102.375,benign
12,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,35,35,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i1120fsc.pdf,i1120fsc.pdf,223.1591796875,benign
4,1,0,0,0,0,0,0,0,0,0,0,0,0,77,77,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/68fr4744.pdf,68fr4744.pdf,58.0380859375,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Benign/ho.pdf,ho.pdf,32.224609375,benign
8,0,0,0,0,0,0,1,0,0,0,0,0,0,233,233,32,32,4,4,4,/home/remnux/Desktop/extraction/data/Benign/iss4.pdf,iss4.pdf,192.1298828125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,6,6,1,1,1,/home/remnux/Desktop/extraction/data/Benign/73fr40392.pdf,73fr40392.pdf,46.919921875,benign
5,0,14,0,0,0,0,2,0,0,0,8,0,0,72,72,63,63,0,0,2,/home/remnux/Desktop/extraction/data/Benign/f13424a.pdf,f13424a.pdf,80.369140625,benign
9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,14,14,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-04-60.pdf,rr-04-60.pdf,57.8525390625,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Benign/not97-62.pdf,not97-62.pdf,14.484375,benign
3,0,1,0,0,0,0,0,0,0,0,0,0,0,21,21,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-14.pdf,n-09-14.pdf,16.9365234375,benign
2,0,11,0,0,0,0,2,0,0,0,9,0,0,78,78,72,72,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8879eo_accessible.pdf,f8879eo_accessible.pdf,78.5419921875,benign
3,0,14,0,0,0,0,2,0,0,0,0,0,0,74,74,67,67,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f8878.pdf,f8878.pdf,85.2666015625,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n931.pdf,n931.pdf,116.46875,benign
7,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,9,9,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-06-36.pdf,rr-06-36.pdf,16.3359375,benign
12,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,40,40,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i2290fr.pdf,i2290fr.pdf,261.470703125,benign
2,0,3,0,0,0,0,0,0,0,0,0,0,0,86,86,53,53,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cp49_chinese.pdf,cp49_chinese.pdf,181.978515625,benign
4,0,0,0,0,0,0,0,4,0,0,0,0,0,39,39,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ar-1884.pdf,ar-1884.pdf,110.3955078125,benign
2,0,0,0,0,0,1,0,0,0,0,0,0,0,84,84,14,14,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-02-52.pdf,n-02-52.pdf,49.44921875,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,58,58,2,2,2,/home/remnux/Desktop/extraction/data/Benign/circ08.pdf,circ08.pdf,170.2470703125,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,34,34,31,31,0,0,2,/home/remnux/Desktop/extraction/data/Benign/cogentinc.pdf,cogentinc.pdf,152.0595703125,benign
2,0,0,0,0,0,1,0,0,0,0,0,0,0,67,67,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/a-02-90.pdf,a-02-90.pdf,56.96484375,benign
11,0,0,0,0,0,0,0,0,0,0,0,0,0,262,262,35,35,3,3,3,/home/remnux/Desktop/extraction/data/Benign/iss4pr.pdf,iss4pr.pdf,232.1572265625,benign
6,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/joint_board_faq.pdf,joint_board_faq.pdf,25.953125,benign
2,0,14,1,2,0,0,3,0,0,0,0,0,0,86,86,76,76,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f976_accessible.pdf,f976_accessible.pdf,80.7421875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Benign/20101107-A-Fox.pdf,20101107-A-Fox.pdf,34.564453125,benign
3,0,1,0,0,0,0,0,0,0,0,0,0,0,23,23,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-12-34.pdf,n-12-34.pdf,16.0205078125,benign
16,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,25,25,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-04-18.pdf,rp-04-18.pdf,112.7021484375,benign
1,0,2,0,0,0,0,0,0,0,0,0,0,0,18,18,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ce_provider_program_numbering_sequence.pdf,ce_provider_program_numbering_sequence.pdf,13.1650390625,benign
24,0,0,0,0,0,0,0,0,0,0,0,0,0,676,676,54,54,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i1120.pdf,i1120.pdf,329.87109375,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-04-26.pdf,n-04-26.pdf,34.650390625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/coassist.pdf,coassist.pdf,76.314453125,benign
6,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-49.pdf,n-09-49.pdf,18.80859375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Chris_Wahlberg.pdf,Chris_Wahlberg.pdf,20.1552734375,benign
12,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,14,14,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-06-85.pdf,n-06-85.pdf,24.21484375,benign
6,0,5,0,0,0,0,0,0,0,0,0,0,0,46,46,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/eoe-pia.pdf,eoe-pia.pdf,43.9521484375,benign
6,0,20,0,0,0,0,2,0,0,0,8,0,0,112,112,102,102,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1120pol_accessible.pdf,f1120pol_accessible.pdf,145.69140625,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-04-20.pdf,n-04-20.pdf,48.3017578125,benign
2,0,0,0,0,0,1,0,0,0,0,0,0,0,79,79,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-03-65.pdf,rr-03-65.pdf,62.9052734375,benign
1,0,0,2,3,1,0,0,0,0,0,0,0,0,10,10,1,1,1,1,1,/home/remnux/Desktop/extraction/data/Benign/purepdf_javascript1.pdf,purepdf_javascript1.pdf,1.5205078125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/campn4al.pdf,campn4al.pdf,21.3662109375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,34,34,22,22,2,2,2,/home/remnux/Desktop/extraction/data/Benign/collegeroar.pdf,collegeroar.pdf,78.0244140625,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-06-03.pdf,n-06-03.pdf,14.986328125,benign
1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,19,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/christian-heusinger-14.pdf,christian-heusinger-14.pdf,41.8193359375,benign
2,0,0,0,0,0,0,2,0,0,0,0,0,0,88,88,35,35,3,3,3,/home/remnux/Desktop/extraction/data/Benign/f5213.pdf,f5213.pdf,60.1640625,benign
4,0,19,0,0,0,0,2,0,0,0,0,0,0,61,61,53,53,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f3468.pdf,f3468.pdf,90.65625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/aresta.pdf,aresta.pdf,68.896484375,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,26,26,2,2,2,/home/remnux/Desktop/extraction/data/Benign/iw3cpr.pdf,iw3cpr.pdf,166.5478515625,benign
2,0,0,0,0,0,2,0,0,0,0,0,0,0,115,115,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/tree_minorities_clinical_trials.pdf,tree_minorities_clinical_trials.pdf,36.1044921875,benign
4,1,0,0,0,0,1,1,0,0,0,0,0,0,305,305,26,26,2,2,2,/home/remnux/Desktop/extraction/data/Benign/67fr77170.pdf,67fr77170.pdf,92.95703125,benign
4,0,0,0,0,0,0,0,4,0,0,0,0,0,43,43,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ar-1879.pdf,ar-1879.pdf,139.224609375,benign
38,0,3,0,0,0,0,0,0,0,0,0,0,0,115,115,46,46,2,2,1,/home/remnux/Desktop/extraction/data/Benign/2000ComplianceReport.pdf,2000ComplianceReport.pdf,130.0078125,benign
4,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-01.pdf,n-09-01.pdf,14.0625,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,40,40,37,37,0,0,2,/home/remnux/Desktop/extraction/data/Benign/borshoff.pdf,borshoff.pdf,235.6923828125,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,34,34,31,31,0,0,2,/home/remnux/Desktop/extraction/data/Benign/adv_communications.pdf,adv_communications.pdf,181.9541015625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,22,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/abercrom.pdf,abercrom.pdf,79.193359375,benign
27,0,0,0,0,0,0,0,0,0,0,0,0,0,640,640,51,51,2,2,2,/home/remnux/Desktop/extraction/data/Benign/forum08_choices.pdf,forum08_choices.pdf,269.6748046875,benign
1,0,0,1,2,0,0,0,0,0,0,0,0,0,39,39,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Benign/p1--1998.pdf,p1--1998.pdf,51.55859375,benign
7,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-19.pdf,n-09-19.pdf,21.4267578125,benign
12,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,16,16,1,1,1,/home/remnux/Desktop/extraction/data/Benign/69fr11566.pdf,69fr11566.pdf,81.2236328125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/aleplory.pdf,aleplory.pdf,71.6767578125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4,4,1,1,1,/home/remnux/Desktop/extraction/data/Benign/66fr48648.pdf,66fr48648.pdf,30.5849609375,benign
0,0,35,0,0,0,0,2,0,0,0,0,0,0,366,365,359,359,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f5227.pdf,f5227.pdf,233.04296875,benign
16,0,0,0,0,0,0,0,0,0,0,0,0,0,259,259,31,31,2,2,2,/home/remnux/Desktop/extraction/data/Benign/irb10-28.pdf,irb10-28.pdf,368.3701171875,benign
2,0,10,0,0,0,0,2,0,0,0,10,0,0,48,48,42,42,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f972.pdf,f972.pdf,65.7763671875,benign
2,0,1,0,0,0,1,0,0,0,0,0,0,0,47,47,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/booster_club_field_directive_6-27.pdf,booster_club_field_directive_6-27.pdf,31.0673828125,benign
3,0,0,9,10,1,0,2,0,0,0,0,0,0,322,322,168,168,3,3,3,/home/remnux/Desktop/extraction/data/Benign/f2553.pdf,f2553.pdf,284.8037109375,benign
4,0,0,0,0,0,1,0,0,0,0,0,0,0,116,116,9,9,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-02-39.pdf,rr-02-39.pdf,58.181640625,benign
9,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,9,9,1,1,1,/home/remnux/Desktop/extraction/data/Benign/bloomquist.pdf,bloomquist.pdf,30.9619140625,benign
3,0,0,0,0,0,0,1,0,0,0,0,0,0,109,109,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/77fr3506.pdf,77fr3506.pdf,160.3037109375,benign
38,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,38,38,2,2,2,/home/remnux/Desktop/extraction/data/Benign/p1415e93.pdf,p1415e93.pdf,100.189453125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/amerrfin.pdf,amerrfin.pdf,74.7685546875,benign
9,0,6,0,0,0,0,0,0,0,0,0,0,0,91,91,23,23,2,2,2,/home/remnux/Desktop/extraction/data/Benign/plain_language_compliance_report_2012.pdf,plain_language_compliance_report_2012.pdf,90.4267578125,benign
1,0,0,0,0,0,0,2,0,0,0,0,0,0,266,266,30,30,3,3,3,/home/remnux/Desktop/extraction/data/Benign/alpha_web.pdf,alpha_web.pdf,286.9501953125,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,13,13,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-03-92.pdf,rr-03-92.pdf,66.587890625,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-04-18.pdf,n-04-18.pdf,61.8974609375,benign
2,0,7,0,0,0,0,0,0,0,0,0,0,0,36,36,32,32,0,0,2,/home/remnux/Desktop/extraction/data/Benign/registration_handout.pdf,registration_handout.pdf,76.0927734375,benign
